150 11175
123 102 30
123 103 10
123 106 30
123 108 30
123 109 15
123 110 30
123 111 10
123 112 30
123 113 15
123 115 10
123 116 10
123 118 30
123 120 10
123 121 15
123 122 30
123 124 10
123 125 10
123 126 10
123 128 15
123 130 30
123 131 30
123 134 15
123 137 10
123 139 10
123 140 15
123 142 30
123 143 15
123 144 15
123 146 15
123 149 10
124 2 10
124 6 10
124 9 15
124 10 30
124 12 15
124 15 10
124 20 15
124 21 10
124 23 15
124 24 10
124 25 30
124 28 30
124 29 10
124 33 30
124 34 10
124 39 10
124 42 30
124 43 15
124 44 30
124 47 10
124 52 30
124 53 15
124 54 10
124 55 10
124 60 30
124 61 10
124 63 10
124 64 30
124 67 10
124 69 30
124 70 10
124 73 15
124 77 30
124 78 15
124 79 10
124 80 15
124 84 10
124 85 15
124 86 15
124 91 15
124 93 15
124 94 30
124 99 15
124 101 15
124 102 10
124 103 10
124 104 15
124 105 10
124 107 15
124 109 15
124 110 30
124 111 10
124 112 15
124 116 30
124 117 10
124 118 10
124 119 10
124 120 15
124 121 30
124 122 30
124 125 15
124 127 30
124 128 30
124 130 10
124 131 10
124 134 15
124 138 30
124 139 15
124 141 15
124 142 15
124 144 30
124 146 30
124 148 30
124 149 15
125 1 15
125 3 10
125 4 30
125 5 30
125 6 30
125 9 10
125 10 30
125 12 30
125 15 30
125 16 15
125 17 30
125 21 10
125 23 10
125 24 10
125 25 30
125 27 10
125 30 30
125 32 10
125 36 10
125 38 10
125 39 15
125 43 15
125 46 30
125 47 15
125 49 15
125 52 30
125 53 30
125 54 30
125 55 30
125 56 30
125 57 10
125 58 30
125 63 15
125 66 15
125 69 15
125 70 30
125 74 10
125 76 10
125 78 10
125 79 10
125 80 15
125 81 15
125 84 10
125 89 15
125 90 15
125 92 30
125 93 15
125 94 15
125 95 10
125 98 15
125 99 30
125 100 30
125 103 15
125 108 15
125 109 30
125 111 10
125 113 10
125 114 15
125 115 10
125 117 15
125 118 30
125 119 15
125 120 15
125 126 15
125 127 15
125 129 15
125 130 10
125 131 30
125 133 30
125 134 15
125 135 10
125 136 30
125 137 15
125 143 10
125 145 30
125 146 15
125 147 30
125 148 30
125 149 30
126 1 15
126 4 15
126 5 10
126 6 30
126 7 30
126 8 10
126 11 15
126 14 30
126 16 15
126 19 30
126 20 10
126 21 15
126 22 10
126 23 15
126 24 30
126 26 30
126 29 10
126 30 10
126 32 10
126 34 15
126 35 30
126 36 30
126 38 15
126 42 10
126 43 15
126 45 10
126 50 15
126 52 10
126 53 10
126 59 30
126 61 15
126 62 10
126 63 30
126 65 10
126 66 30
126 67 30
126 72 10
126 73 10
126 76 10
126 77 15
126 78 15
126 81 10
126 83 10
126 85 30
126 87 15
126 90 10
126 91 15
126 92 15
126 95 15
126 100 15
126 101 10
126 104 15
126 105 15
126 107 30
126 109 10
126 111 30
126 114 15
126 115 30
126 117 15
126 119 10
126 124 10
126 128 10
126 129 15
126 131 30
126 133 15
126 134 30
126 135 30
126 139 30
126 140 15
126 142 30
126 144 10
126 147 10
126 149 30
127 3 10
127 4 15
127 5 15
127 6 10
127 8 10
127 13 10
127 14 30
127 16 10
127 17 10
127 18 15
127 19 15
127 20 15
127 22 10
127 23 15
127 24 10
127 25 15
127 26 30
127 28 10
127 29 30
127 32 30
127 33 15
127 34 10
127 36 10
127 37 30
127 41 30
127 42 15
127 43 15
127 52 30
127 53 30
127 55 30
127 58 30
127 59 30
127 61 30
127 65 10
127 66 10
127 67 15
127 71 10
127 77 10
127 79 10
127 80 30
127 81 15
127 82 10
127 84 10
127 87 15
127 88 15
127 89 15
127 92 10
127 95 15
127 103 10
127 104 10
127 106 15
127 107 15
127 108 15
127 109 30
127 112 15
127 113 15
127 115 10
127 116 10
127 118 10
127 121 10
127 122 10
127 123 10
127 126 15
127 128 30
127 129 30
127 132 15
127 134 30
127 135 30
127 137 10
127 139 10
127 143 30
127 144 10
127 145 30
127 146 10
127 147 10
127 148 15
127 149 30
128 2 15
128 5 30
128 7 30
128 8 10
128 13 15
128 14 30
128 26 15
128 27 15
128 33 15
128 36 10
128 38 15
128 39 10
128 41 15
128 42 10
128 43 10
128 44 30
128 45 30
128 48 30
128 51 30
128 53 10
128 54 10
128 55 10
128 57 15
128 58 10
128 61 15
128 62 30
128 63 10
128 65 15
128 66 30
128 67 30
128 68 10
128 70 30
128 78 30
128 80 10
128 84 10
128 93 30
128 94 30
128 96 10
128 99 15
128 100 15
128 103 30
128 104 10
128 106 15
128 112 10
128 113 30
128 114 15
128 116 15
128 117 10
128 119 15
128 125 15
128 134 15
128 136 10
128 137 30
128 138 15
128 139 15
128 140 30
128 141 15
128 142 15
128 145 10
128 146 30
128 147 15
128 149 30
129 1 10
129 2 10
129 6 30
129 11 10
129 12 10
129 13 10
129 17 10
129 18 10
129 19 30
129 20 30
129 22 30
129 24 30
129 25 30
129 26 30
129 27 15
129 30 10
129 31 10
129 32 10
129 33 30
129 35 15
129 38 15
129 46 15
129 49 30
129 51 15
129 53 15
129 55 15
129 57 15
129 59 10
129 60 10
129 62 10
129 67 10
129 69 30
129 72 10
129 74 15
129 75 15
129 76 10
129 78 10
129 79 30
129 82 30
129 83 10
129 87 30
129 89 30
129 95 30
129 98 15
129 101 30
129 102 10
129 104 30
129 109 15
129 110 15
129 114 10
129 116 30
129 117 10
129 118 15
129 120 15
129 121 30
129 122 15
129 123 30
129 124 30
129 128 10
129 130 15
129 132 30
129 137 30
129 139 10
129 140 15
129 142 30
129 144 15
129 146 10
129 147 30
129 149 15
130 2 15
130 4 15
130 7 15
130 10 30
130 11 10
130 12 30
130 14 30
130 16 10
130 20 15
130 21 30
130 22 15
130 23 30
130 24 10
130 26 10
130 30 30
130 32 10
130 33 15
130 35 10
130 36 10
130 37 30
130 39 30
130 41 30
130 44 15
130 46 10
130 47 10
130 48 30
130 50 10
130 51 10
130 52 15
130 53 30
130 56 15
130 57 15
130 63 15
130 64 30
130 66 15
130 68 15
130 69 30
130 72 30
130 73 30
130 74 30
130 75 10
130 76 30
130 80 10
130 83 10
130 84 30
130 85 10
130 86 15
130 87 15
130 88 30
130 93 10
130 94 10
130 97 10
130 100 30
130 101 15
130 103 10
130 104 15
130 105 30
130 106 10
130 107 30
130 108 10
130 109 30
130 111 30
130 113 15
130 114 30
130 115 10
130 117 10
130 118 30
130 119 30
130 120 30
130 126 30
130 127 30
130 128 15
130 131 10
130 134 30
130 136 10
130 137 15
130 138 30
130 139 10
130 141 30
130 142 30
130 143 15
130 147 10
130 149 30
131 2 15
131 3 15
131 7 30
131 10 30
131 11 10
131 15 10
131 19 15
131 20 30
131 24 15
131 26 30
131 30 15
131 31 15
131 33 10
131 34 30
131 35 30
131 36 15
131 37 10
131 38 15
131 39 15
131 40 10
131 41 30
131 42 10
131 44 10
131 45 10
131 48 15
131 49 10
131 50 15
131 51 10
131 53 10
131 56 15
131 57 15
131 58 10
131 60 15
131 61 30
131 63 30
131 70 10
131 71 10
131 74 10
131 76 30
131 78 15
131 79 30
131 81 15
131 83 15
131 85 15
131 91 30
131 92 30
131 93 15
131 96 15
131 97 10
131 99 15
131 100 10
131 101 10
131 103 10
131 104 10
131 105 10
131 109 30
131 111 30
131 112 30
131 113 15
131 116 10
131 117 30
131 118 15
131 120 10
131 121 10
131 122 30
131 127 30
131 128 15
131 129 10
131 133 30
131 136 30
131 137 10
131 138 10
131 140 30
131 141 10
131 142 15
131 143 30
131 145 30
131 147 15
131 148 30
131 149 30
132 4 30
132 7 30
132 8 30
132 9 30
132 10 15
132 13 10
132 14 10
132 15 30
132 17 10
132 19 10
132 21 15
132 23 15
132 24 10
132 26 30
132 27 10
132 29 30
132 31 15
132 32 30
132 34 10
132 37 15
132 38 30
132 40 30
132 41 15
132 46 10
132 47 10
132 49 15
132 50 10
132 58 15
132 59 30
132 60 30
132 63 15
132 64 30
132 66 15
132 67 15
132 71 30
132 72 15
132 77 10
132 79 30
132 83 30
132 84 10
132 87 10
132 96 10
132 98 30
132 99 30
132 103 15
132 104 30
132 107 15
132 108 10
132 109 30
132 112 15
132 116 10
132 123 10
132 124 30
132 125 30
132 126 10
132 128 15
132 130 30
132 131 10
132 133 30
132 135 10
132 136 15
132 139 30
132 141 30
132 142 30
132 144 15
132 146 30
132 148 10
132 149 15
133 1 30
133 2 30
133 4 30
133 6 15
133 7 10
133 8 15
133 14 30
133 15 30
133 17 10
133 19 10
133 26 15
133 28 15
133 29 10
133 30 30
133 31 15
133 32 30
133 35 30
133 37 30
133 38 30
133 39 30
133 42 30
133 43 15
133 48 10
133 49 10
133 50 15
133 58 30
133 59 15
133 60 15
133 61 15
133 63 30
133 65 10
133 66 30
133 67 15
133 68 15
133 69 30
133 71 15
133 72 15
133 74 30
133 78 15
133 79 30
133 80 10
133 83 10
133 84 30
133 88 10
133 89 15
133 90 30
133 91 30
133 92 15
133 93 30
133 94 15
133 96 30
133 100 15
133 101 15
133 102 10
133 103 10
133 104 30
133 105 30
133 108 10
133 113 30
133 114 15
133 116 15
133 117 10
133 122 15
133 123 10
133 124 10
133 127 10
133 128 15
133 129 10
133 130 10
133 134 10
133 136 15
133 138 15
133 140 10
133 145 15
133 148 15
133 149 10
134 1 10
134 2 15
134 4 30
134 5 15
134 6 15
134 7 15
134 9 15
134 12 30
134 15 30
134 16 15
134 19 15
134 20 10
134 21 15
134 23 15
134 25 30
134 32 30
134 34 30
134 37 10
134 38 10
134 39 15
134 42 10
134 46 15
134 48 30
134 50 10
134 53 15
134 56 15
134 57 10
134 58 30
134 60 30
134 61 15
134 62 10
134 63 15
134 66 15
134 68 10
134 70 30
134 72 30
134 73 10
134 75 15
134 78 10
134 81 30
134 83 15
134 84 30
134 85 10
134 86 10
134 87 30
134 89 10
134 91 15
134 92 10
134 93 10
134 94 30
134 96 30
134 99 30
134 104 10
134 105 15
134 107 30
134 110 30
134 111 30
134 113 10
134 114 10
134 118 15
134 121 15
134 122 10
134 129 10
134 131 15
134 132 15
134 136 30
134 137 15
134 140 30
134 141 30
134 143 10
134 144 10
134 145 30
134 146 10
134 147 15
134 148 30
134 149 15
135 1 10
135 4 30
135 5 10
135 6 30
135 10 10
135 11 10
135 13 15
135 14 30
135 16 10
135 18 30
135 19 15
135 22 10
135 23 30
135 24 10
135 25 30
135 26 30
135 27 30
135 32 30
135 33 10
135 34 15
135 36 10
135 37 15
135 38 30
135 42 15
135 44 10
135 45 15
135 46 30
135 47 10
135 49 30
135 50 10
135 55 10
135 58 10
135 59 15
135 61 10
135 62 15
135 65 30
135 66 30
135 68 30
135 69 10
135 73 15
135 74 30
135 80 15
135 81 30
135 82 30
135 84 15
135 86 30
135 89 10
135 90 15
135 91 30
135 93 15
135 99 15
135 102 10
135 105 15
135 107 15
135 108 30
135 109 15
135 113 10
135 116 30
135 122 30
135 123 10
135 124 10
135 128 30
135 129 30
135 130 30
135 131 15
135 133 30
135 134 30
135 137 15
135 138 10
135 142 30
135 143 10
135 145 10
135 146 30
135 147 30
135 149 15
136 2 15
136 3 15
136 8 30
136 9 30
136 12 10
136 13 10
136 14 30
136 15 30
136 16 10
136 17 15
136 19 10
136 23 30
136 25 30
136 27 10
136 28 30
136 29 30
136 30 30
136 32 10
136 33 15
136 36 10
136 38 10
136 39 10
136 41 10
136 43 30
136 44 30
136 46 10
136 51 30
136 52 30
136 56 15
136 57 15
136 58 10
136 59 15
136 61 10
136 62 15
136 67 15
136 71 10
136 72 30
136 74 15
136 78 10
136 82 30
136 83 15
136 85 15
136 86 30
136 90 15
136 93 15
136 96 10
136 98 30
136 99 30
136 100 10
136 102 15
136 105 10
136 108 30
136 109 15
136 111 10
136 112 30
136 114 10
136 115 10
136 116 10
136 117 15
136 118 30
136 119 15
136 120 10
136 123 10
136 124 30
136 126 30
136 127 30
136 129 30
136 135 15
136 137 15
136 138 30
136 140 15
136 141 10
136 142 30
136 143 10
136 144 30
136 146 10
136 147 30
136 149 10
137 3 30
137 4 15
137 15 30
137 17 30
137 18 15
137 20 10
137 21 10
137 23 10
137 25 15
137 26 30
137 27 10
137 28 10
137 29 30
137 31 30
137 33 30
137 34 10
137 35 10
137 38 10
137 39 10
137 44 30
137 45 30
137 46 10
137 47 10
137 52 30
137 60 30
137 62 10
137 64 10
137 66 10
137 67 15
137 69 15
137 72 30
137 73 15
137 75 10
137 77 30
137 78 15
137 80 10
137 82 15
137 83 15
137 85 15
137 86 10
137 87 30
137 89 30
137 90 30
137 93 10
137 94 30
137 95 10
137 97 10
137 98 30
137 99 15
137 102 15
137 103 15
137 104 10
137 106 15
137 113 30
137 117 30
137 118 30
137 119 30
137 121 15
137 124 15
137 126 10
137 132 30
137 133 30
137 138 30
137 139 10
137 141 10
137 142 15
137 143 30
137 146 15
137 149 30
138 1 30
138 3 15
138 4 15
138 6 10
138 9 10
138 10 15
138 13 30
138 15 30
138 17 30
138 18 15
138 19 10
138 22 15
138 26 15
138 27 10
138 29 15
138 30 15
138 31 15
138 33 10
138 34 15
138 35 30
138 36 30
138 39 15
138 40 10
138 44 15
138 48 15
138 49 15
138 56 10
138 57 30
138 58 30
138 62 10
138 63 15
138 65 15
138 66 30
138 67 30
138 69 30
138 70 30
138 71 30
138 76 10
138 79 10
138 81 30
138 86 15
138 87 10
138 90 10
138 91 15
138 93 30
138 96 30
138 97 10
138 98 30
138 101 15
138 103 30
138 105 15
138 110 15
138 111 15
138 112 15
138 113 15
138 114 10
138 117 10
138 119 30
138 120 15
138 123 30
138 125 15
138 126 10
138 127 15
138 129 15
138 132 10
138 134 30
138 139 10
138 140 10
138 141 15
138 143 10
138 145 30
138 147 15
138 148 30
138 149 10
139 4 10
139 6 15
139 7 30
139 10 10
139 11 10
139 15 15
139 16 30
139 19 30
139 21 15
139 23 15
139 25 10
139 27 30
139 32 10
139 34 10
139 38 15
139 44 30
139 45 30
139 46 15
139 50 15
139 51 15
139 52 15
139 54 15
139 55 15
139 56 10
139 59 10
139 60 10
139 61 30
139 63 10
139 65 30
139 67 10
139 68 10
139 71 10
139 72 15
139 74 15
139 76 30
139 77 15
139 79 30
139 80 30
139 83 15
139 86 30
139 90 15
139 92 30
139 93 15
139 94 30
139 95 15
139 97 30
139 100 15
139 101 30
139 104 30
139 108 15
139 110 15
139 112 15
139 113 15
139 116 15
139 117 15
139 118 10
139 121 30
139 125 30
139 131 10
139 133 10
139 134 15
139 135 30
139 136 30
139 141 10
139 142 15
139 143 10
139 145 30
139 147 15
139 148 10
139 149 10
140 2 15
140 3 15
140 5 10
140 6 30
140 12 30
140 13 10
140 14 30
140 15 30
140 17 10
140 19 30
140 20 15
140 21 30
140 22 15
140 27 15
140 28 15
140 29 30
140 30 10
140 32 15
140 37 10
140 39 15
140 45 15
140 46 30
140 49 30
140 50 10
140 52 10
140 53 15
140 54 30
140 56 15
140 58 15
140 59 10
140 61 15
140 62 30
140 64 15
140 65 10
140 66 15
140 67 15
140 69 15
140 70 15
140 72 30
140 73 10
140 74 10
140 75 30
140 77 30
140 79 15
140 80 15
140 84 15
140 85 15
140 87 10
140 89 10
140 90 15
140 92 30
140 93 15
140 94 30
140 99 30
140 103 10
140 104 10
140 108 10
140 114 10
140 116 10
140 117 30
140 118 10
140 119 15
140 120 30
140 121 30
140 124 10
140 125 30
140 127 15
140 130 15
140 132 15
140 135 15
140 137 10
140 139 15
140 142 10
140 143 15
140 146 15
140 147 15
140 149 30
141 3 15
141 4 15
141 6 15
141 8 15
141 9 15
141 10 15
141 11 15
141 12 30
141 17 30
141 20 15
141 21 10
141 28 10
141 30 15
141 32 30
141 35 10
141 37 15
141 41 15
141 45 15
141 50 30
141 51 15
141 52 15
141 55 15
141 56 15
141 57 30
141 61 30
141 62 30
141 63 10
141 69 30
141 70 15
141 71 10
141 73 30
141 77 10
141 78 30
141 84 15
141 85 15
141 86 30
141 89 30
141 92 15
141 94 30
141 96 30
141 98 15
141 99 10
141 102 30
141 105 15
141 106 15
141 107 30
141 110 10
141 111 15
141 112 10
141 114 30
141 118 10
141 122 10
141 123 15
141 125 30
141 126 15
141 127 30
141 129 10
141 133 15
141 135 30
141 140 10
141 142 30
141 143 30
141 144 30
141 147 10
141 149 10
142 3 10
142 4 15
142 6 10
142 8 15
142 9 10
142 10 30
142 12 10
142 14 30
142 15 15
142 16 15
142 17 10
142 18 15
142 19 10
142 21 10
142 22 30
142 30 10
142 31 30
142 33 10
142 36 10
142 37 15
142 44 15
142 49 30
142 50 10
142 51 30
142 52 30
142 55 15
142 56 10
142 60 30
142 61 30
142 64 15
142 65 30
142 66 10
142 67 30
142 71 30
142 72 15
142 78 15
142 80 10
142 81 10
142 82 15
142 86 30
142 89 10
142 94 10
142 95 15
142 96 15
142 98 15
142 101 15
142 102 15
142 103 10
142 104 30
142 106 30
142 109 15
142 110 30
142 111 15
142 113 10
142 114 10
142 119 15
142 120 10
142 121 10
142 125 30
142 127 30
142 133 10
142 134 15
142 138 30
142 144 30
142 145 10
142 146 10
142 148 10
142 149 30
143 2 15
143 7 15
143 13 30
143 14 10
143 16 30
143 18 30
143 20 15
143 22 30
143 24 10
143 28 30
143 30 15
143 31 15
143 32 30
143 37 10
143 38 15
143 40 10
143 43 15
143 45 10
143 47 30
143 48 30
143 49 30
143 50 30
143 51 15
143 52 30
143 53 10
143 55 10
143 59 15
143 60 10
143 62 15
143 65 30
143 66 10
143 69 15
143 74 30
143 77 15
143 83 15
143 86 10
143 87 15
143 89 15
143 90 30
143 92 15
143 93 30
143 96 15
143 97 15
143 100 10
143 101 15
143 104 30
143 110 30
143 111 15
143 112 15
143 113 30
143 120 15
143 121 10
143 122 10
143 124 15
143 126 10
143 128 30
143 129 15
143 132 30
143 133 15
143 142 10
143 144 30
143 146 30
143 147 10
143 148 15
143 149 30
144 1 15
144 2 30
144 4 30
144 10 15
144 13 15
144 14 15
144 15 15
144 17 15
144 18 30
144 19 30
144 22 10
144 24 10
144 26 10
144 27 30
144 28 15
144 29 10
144 30 30
144 34 10
144 35 10
144 36 15
144 37 30
144 39 15
144 43 30
144 44 10
144 45 10
144 46 10
144 53 30
144 54 10
144 55 10
144 56 15
144 59 15
144 62 15
144 63 30
144 64 10
144 67 15
144 69 15
144 73 15
144 75 15
144 80 30
144 81 15
144 82 30
144 83 30
144 85 30
144 86 15
144 87 15
144 89 10
144 91 10
144 93 15
144 94 15
144 95 30
144 98 15
144 101 10
144 102 10
144 105 30
144 106 30
144 108 10
144 113 15
144 114 15
144 116 10
144 118 30
144 120 15
144 121 30
144 125 15
144 128 15
144 130 30
144 131 10
144 133 30
144 135 10
144 137 10
144 138 10
144 139 15
144 140 15
144 149 10
145 1 15
145 2 30
145 3 10
145 4 30
145 7 10
145 8 10
145 10 10
145 14 15
145 15 10
145 16 30
145 18 30
145 19 10
145 20 30
145 21 30
145 22 30
145 23 15
145 26 10
145 30 30
145 31 15
145 33 10
145 36 30
145 39 30
145 43 15
145 48 15
145 50 30
145 52 30
145 53 30
145 59 30
145 62 30
145 66 10
145 67 10
145 68 30
145 70 30
145 74 15
145 76 15
145 78 30
145 79 10
145 85 10
145 87 15
145 88 30
145 89 10
145 96 10
145 99 15
145 100 30
145 101 30
145 105 30
145 107 30
145 108 10
145 109 15
145 110 30
145 111 30
145 116 15
145 117 10
145 118 30
145 119 30
145 120 15
145 123 30
145 124 10
145 126 10
145 129 10
145 130 30
145 132 15
145 136 15
145 137 10
145 140 30
145 141 30
145 143 10
145 144 10
145 146 10
145 147 10
145 148 30
145 149 15
146 1 10
146 2 30
146 3 10
146 7 15
146 11 15
146 13 10
146 14 30
146 17 10
146 18 15
146 19 10
146 21 15
146 22 15
146 23 15
146 24 30
146 26 10
146 29 10
146 31 10
146 32 30
146 34 15
146 38 15
146 40 30
146 43 10
146 44 30
146 47 15
146 51 10
146 54 30
146 55 15
146 60 15
146 63 30
146 64 30
146 68 30
146 69 10
146 70 30
146 72 15
146 74 30
146 75 10
146 76 15
146 78 30
146 79 30
146 80 30
146 81 10
146 82 30
146 84 10
146 85 15
146 87 30
146 90 10
146 91 15
146 92 10
146 93 30
146 94 10
146 97 10
146 98 15
146 101 30
146 103 10
146 104 10
146 106 30
146 107 15
146 108 30
146 111 10
146 112 10
146 113 15
146 118 30
146 119 30
146 120 10
146 121 30
146 122 30
146 126 15
146 130 10
146 131 15
146 133 15
146 138 10
146 139 30
146 141 15
146 144 15
146 149 10
147 2 30
147 3 10
147 4 15
147 6 30
147 8 15
147 11 10
147 12 30
147 14 30
147 15 10
147 17 30
147 18 30
147 21 10
147 23 30
147 25 30
147 27 15
147 33 10
147 37 15
147 38 10
147 39 30
147 40 15
147 41 15
147 54 15
147 55 15
147 57 10
147 58 30
147 61 30
147 65 15
147 67 30
147 68 15
147 72 15
147 73 30
147 74 15
147 78 10
147 81 15
147 82 15
147 83 30
147 85 15
147 87 10
147 90 15
147 91 10
147 96 10
147 99 15
147 101 15
147 105 15
147 106 30
147 107 10
147 110 15
147 112 10
147 113 30
147 119 10
147 122 10
147 123 10
147 124 10
147 132 10
147 133 10
147 137 10
147 142 30
147 144 10
147 146 10
147 148 10
147 149 30
148 2 10
148 3 10
148 4 30
148 6 15
148 10 10
148 17 10
148 18 30
148 22 30
148 23 10
148 32 30
148 34 15
148 35 10
148 36 30
148 37 15
148 41 30
148 42 15
148 43 15
148 45 15
148 46 15
148 47 30
148 49 15
148 53 15
148 54 30
148 55 30
148 56 30
148 58 15
148 59 30
148 61 30
148 63 15
148 64 30
148 65 30
148 67 15
148 68 30
148 74 10
148 77 10
148 78 30
148 79 10
148 80 10
148 81 30
148 82 30
148 84 30
148 85 10
148 86 30
148 88 10
148 90 15
148 91 10
148 93 10
148 94 30
148 95 30
148 96 10
148 97 15
148 98 15
148 100 15
148 101 15
148 102 15
148 103 15
148 104 15
148 107 15
148 108 30
148 110 10
148 111 15
148 112 10
148 113 30
148 114 15
148 118 15
148 122 10
148 123 15
148 126 30
148 128 15
148 129 10
148 130 30
148 135 15
148 136 30
148 137 15
148 140 30
148 141 30
148 144 10
148 146 30
148 149 10
